Sr,Size,Latency
93,256,0.000005309
94,256,0.000016039
95,256,0.000005307
96,256,0.000005414
97,256,0.000005403
98,256,0.000005488
99,256,0.000005343
0,512,0.000005635
1,512,0.000005549
2,512,0.000005351
3,512,0.000005309
4,512,0.000005398
5,512,0.000005482
6,512,0.000005417
7,512,0.000005574
8,512,0.000005516
9,512,0.000005829
10,512,0.000005289
11,512,0.000005514
12,512,0.000005316
13,512,0.000005484
14,512,0.000005350
15,512,0.000005444
16,512,0.000005385
17,512,0.000005404
18,512,0.000005416
19,512,0.000006121
20,512,0.000005542
21,512,0.000005579
22,512,0.000005374
23,512,0.000005342
24,512,0.000005563
25,512,0.000005419
26,512,0.000005501
27,512,0.000005483
28,512,0.000005427
29,512,0.000005443
30,512,0.000005603
31,512,0.000005393
32,512,0.000005500
33,512,0.000005283
34,512,0.000005642
35,512,0.000005337
36,512,0.000005516
37,512,0.000005708
38,512,0.000007385
39,512,0.000005428
40,512,0.000005448
41,512,0.000005287
42,512,0.000005409
43,512,0.000005645
44,512,0.000005521
45,512,0.000005564
46,512,0.000005474
47,512,0.000005579
48,512,0.000005498
49,512,0.000005581
50,512,0.000005385
51,512,0.000005580
52,512,0.000005432
53,512,0.000005471
54,512,0.000005431
55,512,0.000005462
56,512,0.000005870
57,512,0.000005508
58,512,0.000005461
59,512,0.000015511
60,512,0.000005481
61,512,0.000005447
62,512,0.000005703
63,512,0.000005374
64,512,0.000005498
65,512,0.000005458
66,512,0.000005236
67,512,0.000005364
68,512,0.000005473
69,512,0.000005521
70,512,0.000005484
71,512,0.000005390
72,512,0.000005340
73,512,0.000005466
74,512,0.000005401
75,512,0.000005480
76,512,0.000005415
77,512,0.000005468
78,512,0.000005548
79,512,0.000005572
80,512,0.000005401
81,512,0.000005741
82,512,0.000005438
83,512,0.000006756
84,512,0.000005697
85,512,0.000005473
86,512,0.000005484
87,512,0.000005621
88,512,0.000005536
89,512,0.000005357
90,512,0.000005585
91,512,0.000005452
92,512,0.000005639
93,512,0.000005418
94,512,0.000005608
95,512,0.000005377
96,512,0.000005577
97,512,0.000005405
98,512,0.000005672
99,512,0.000005366
0,768,0.000005498
1,768,0.000005991
2,768,0.000005557
3,768,0.000005610
4,768,0.000005470
5,768,0.000005944
6,768,0.000005689
7,768,0.000005423
8,768,0.000005702
9,768,0.000005595
10,768,0.000005999
11,768,0.000005472
12,768,0.000005694
13,768,0.000005457
14,768,0.000005653
15,768,0.000005695
16,768,0.000005716
17,768,0.000005734
18,768,0.000005628
19,768,0.000005501
20,768,0.000005689
21,768,0.000006586
22,768,0.000005662
23,768,0.000005788
24,768,0.000005557
25,768,0.000005602
26,768,0.000005759
27,768,0.000005557
28,768,0.000007118
29,768,0.000005624
30,768,0.000005599
31,768,0.000005605
32,768,0.000005661
33,768,0.000005419
34,768,0.000006565
35,768,0.000005546
36,768,0.000005491
37,768,0.000005333
38,768,0.000005537
39,768,0.000005435
40,768,0.000005674
41,768,0.000005533
42,768,0.000005548
43,768,0.000005566
44,768,0.000005628
45,768,0.000005739
46,768,0.000005691
47,768,0.000005936
48,768,0.000005522
49,768,0.000005635
50,768,0.000005441
51,768,0.000005504
52,768,0.000005524
53,768,0.000005699
54,768,0.000005895
55,768,0.000005932
56,768,0.000005734
57,768,0.000005537
58,768,0.000005736
59,768,0.000005478
60,768,0.000009777
61,768,0.000007950
62,768,0.000008109
63,768,0.000007980
64,768,0.000008169
65,768,0.000008037
66,768,0.000008296
67,768,0.000007910
68,768,0.000007964
69,768,0.000007807
70,768,0.000010743
71,768,0.000007908
72,768,0.000007947
73,768,0.000007932
74,768,0.000008029
75,768,0.000008146
76,768,0.000008185
77,768,0.000008127
78,768,0.000020422
79,768,0.000008123
80,768,0.000008176
81,768,0.000008133
82,768,0.000008065
83,768,0.000008317
84,768,0.000007970
85,768,0.000008059
86,768,0.000008122
87,768,0.000008375
88,768,0.000007903
89,768,0.000008156
90,768,0.000008168
91,768,0.000008164
92,768,0.000008107
93,768,0.000008448
94,768,0.000007965
95,768,0.000008181
96,768,0.000007916
97,768,0.000008028
98,768,0.000007959
99,768,0.000008050
0,1024,0.000008274
1,1024,0.000007941
2,1024,0.000008801
3,1024,0.000007953
4,1024,0.000007921
5,1024,0.000008263
6,1024,0.000008072
7,1024,0.000007947
8,1024,0.000008217
9,1024,0.000007936
10,1024,0.000008080
11,1024,0.000008027
12,1024,0.000008138
13,1024,0.000008042
14,1024,0.000008284
15,1024,0.000008149
16,1024,0.000008090
17,1024,0.000007942
18,1024,0.000007733
19,1024,0.000008083
20,1024,0.000008263
21,1024,0.000008156
22,1024,0.000008129
23,1024,0.000046132
24,1024,0.000007987
25,1024,0.000008130
26,1024,0.000007919
27,1024,0.000008103
28,1024,0.000008098
29,1024,0.000008136
30,1024,0.000008214
31,1024,0.000008099
32,1024,0.000008237
33,1024,0.000008068
34,1024,0.000007896
35,1024,0.000008293
36,1024,0.000007860
37,1024,0.000007892
38,1024,0.000008158
39,1024,0.000007933
40,1024,0.000007993
41,1024,0.000008185
42,1024,0.000008313
43,1024,0.000007812
44,1024,0.000008178
45,1024,0.000008005
46,1024,0.000007973
47,1024,0.000007947
48,1024,0.000008139
49,1024,0.000007855
50,1024,0.000022357
51,1024,0.000007952
52,1024,0.000008019
53,1024,0.000007958
54,1024,0.000008126
55,1024,0.000008107
56,1024,0.000008130
57,1024,0.000008027
58,1024,0.000008033
59,1024,0.000007837
60,1024,0.000008103
61,1024,0.000008050
62,1024,0.000007958
63,1024,0.000008013
64,1024,0.000007991
65,1024,0.000008200
66,1024,0.000008283
67,1024,0.000008033
68,1024,0.000008412
69,1024,0.000007910
70,1024,0.000008049
71,1024,0.000008217
72,1024,0.000008156
73,1024,0.000008842
74,1024,0.000007938
75,1024,0.000008155
76,1024,0.000008019
77,1024,0.000007901
78,1024,0.000007999
79,1024,0.000008045
80,1024,0.000014406
81,1024,0.000008661
82,1024,0.000010029
83,1024,0.000008176
84,1024,0.000008306
85,1024,0.000008152
86,1024,0.000008145
87,1024,0.000008285
88,1024,0.000008072
89,1024,0.000008276
90,1024,0.000008388
91,1024,0.000008139
92,1024,0.000012685
93,1024,0.000008308
94,1024,0.000008231
95,1024,0.000008370
96,1024,0.000008068
97,1024,0.000008219
98,1024,0.000007910
99,1024,0.000008229
0,1280,0.000005615
1,1280,0.000005805
2,1280,0.000005377
3,1280,0.000005581
4,1280,0.000005579
5,1280,0.000005666
6,1280,0.000005464
7,1280,0.000006024
8,1280,0.000005682
9,1280,0.000005448
10,1280,0.000005719
11,1280,0.000005752
12,1280,0.000005691
13,1280,0.000005766
14,1280,0.000005788
15,1280,0.000006053
16,1280,0.000018391
17,1280,0.000007659
18,1280,0.000005600
19,1280,0.000005502
20,1280,0.000005677
21,1280,0.000005433
22,1280,0.000005687
23,1280,0.000005658
24,1280,0.000005995
25,1280,0.000005747
26,1280,0.000005427
27,1280,0.000007538
28,1280,0.000005568
29,1280,0.000005594
30,1280,0.000005583
31,1280,0.000005851
32,1280,0.000005400
33,1280,0.000005754
34,1280,0.000007851
35,1280,0.000005547
36,1280,0.000005426
37,1280,0.000005706
38,1280,0.000005606
39,1280,0.000005686
40,1280,0.000005606
41,1280,0.000005527
42,1280,0.000005942
43,1280,0.000005689
44,1280,0.000005562
45,1280,0.000005635
46,1280,0.000005832
47,1280,0.000005616
48,1280,0.000005756
49,1280,0.000015425
50,1280,0.000005578
51,1280,0.000005643
52,1280,0.000005516
53,1280,0.000005625
54,1280,0.000005647
55,1280,0.000005509
56,1280,0.000005729
57,1280,0.000005506
58,1280,0.000005624
59,1280,0.000006255
60,1280,0.000005859
61,1280,0.000005847
62,1280,0.000005655
63,1280,0.000005600
64,1280,0.000005551
65,1280,0.000005703
66,1280,0.000005812
67,1280,0.000005537
68,1280,0.000005691
69,1280,0.000005641
70,1280,0.000005613
71,1280,0.000005609
72,1280,0.000005557
73,1280,0.000008010
74,1280,0.000005717
75,1280,0.000005809
76,1280,0.000005549
77,1280,0.000005741
78,1280,0.000005554
79,1280,0.000005900
80,1280,0.000005646
81,1280,0.000005538
82,1280,0.000006936
83,1280,0.000005882
84,1280,0.000005665
85,1280,0.000005633
86,1280,0.000005327
87,1280,0.000005660
88,1280,0.000005635
89,1280,0.000005743
90,1280,0.000005463
91,1280,0.000005621
92,1280,0.000005801
93,1280,0.000005633
94,1280,0.000005465
95,1280,0.000005848
96,1280,0.000005639
97,1280,0.000005497
98,1280,0.000005654
99,1280,0.000005517
0,1536,0.000005525
1,1536,0.000005637
2,1536,0.000005433
3,1536,0.000005669
4,1536,0.000005681
5,1536,0.000005604
6,1536,0.000005509
7,1536,0.000005642
8,1536,0.000005586
9,1536,0.000005634
10,1536,0.000005469
11,1536,0.000005608
12,1536,0.000005652
13,1536,0.000005724
14,1536,0.000005528
15,1536,0.000005558
16,1536,0.000005532
17,1536,0.000005473
18,1536,0.000008411
19,1536,0.000005665
20,1536,0.000014585
21,1536,0.000005469
22,1536,0.000005682
23,1536,0.000005535
24,1536,0.000005725
25,1536,0.000005551
26,1536,0.000005602
27,1536,0.000005596
28,1536,0.000005879
29,1536,0.000005634
30,1536,0.000005704
31,1536,0.000005710
32,1536,0.000137032
33,1536,0.000005502
34,1536,0.000005717
35,1536,0.000005549
36,1536,0.000005593
37,1536,0.000005637
38,1536,0.000005843
39,1536,0.000005567
40,1536,0.000005634
41,1536,0.000005769
42,1536,0.000005905
43,1536,0.000005538
44,1536,0.000005864
45,1536,0.000005651
46,1536,0.000005434
47,1536,0.000005897
48,1536,0.000005664
49,1536,0.000005682
50,1536,0.000005819
51,1536,0.000005559
52,1536,0.000005543
53,1536,0.000005662
54,1536,0.000005547
55,1536,0.000005706
56,1536,0.000005637
57,1536,0.000005661
58,1536,0.000005703
59,1536,0.000005643
60,1536,0.000007884
61,1536,0.000005562
62,1536,0.000005673
63,1536,0.000005634
64,1536,0.000005644
65,1536,0.000005496
66,1536,0.000005668
67,1536,0.000005559
68,1536,0.000005711
69,1536,0.000005628
70,1536,0.000005854
71,1536,0.000005578
72,1536,0.000005606
73,1536,0.000005617
74,1536,0.000005748
75,1536,0.000005514
76,1536,0.000005608
77,1536,0.000005502
78,1536,0.000005684
79,1536,0.000005633
80,1536,0.000007961
81,1536,0.000005832
82,1536,0.000005626
83,1536,0.000005675
84,1536,0.000005667
85,1536,0.000005517
86,1536,0.000005868
87,1536,0.000005598
88,1536,0.000005553
89,1536,0.000005655
90,1536,0.000005745
91,1536,0.000005599
92,1536,0.000005494
93,1536,0.000006368
94,1536,0.000005582
95,1536,0.000006219
96,1536,0.000005547
97,1536,0.000005721
98,1536,0.000005515
99,1536,0.000005782
0,1792,0.000005717
1,1792,0.000005715
2,1792,0.000005566
3,1792,0.000005754
4,1792,0.000005531
5,1792,0.000005589
6,1792,0.000005684
7,1792,0.000005618
8,1792,0.000005785
9,1792,0.000007782
10,1792,0.000005570
11,1792,0.000005537
12,1792,0.000005628
13,1792,0.000005653
14,1792,0.000005610
15,1792,0.000005835
16,1792,0.000005608
17,1792,0.000005672
18,1792,0.000005792
19,1792,0.000007400
20,1792,0.000005647
21,1792,0.000006043
22,1792,0.000005716
23,1792,0.000005548
24,1792,0.000005538
25,1792,0.000005543
26,1792,0.000005506
27,1792,0.000005909
28,1792,0.000005806
29,1792,0.000005704
30,1792,0.000005707
31,1792,0.000005570
32,1792,0.000007225
33,1792,0.000005656
34,1792,0.000005550
35,1792,0.000005695
36,1792,0.000005900
37,1792,0.000005708
38,1792,0.000005757
39,1792,0.000006080
40,1792,0.000006083
41,1792,0.000005639
42,1792,0.000006114
43,1792,0.000005738
44,1792,0.000006028
45,1792,0.000005478
46,1792,0.000005572
47,1792,0.000005587
48,1792,0.000005627
49,1792,0.000005913
50,1792,0.000005516
51,1792,0.000005639
52,1792,0.000005717
53,1792,0.000005785
54,1792,0.000005569
55,1792,0.000005636
56,1792,0.000005644
57,1792,0.000005584
58,1792,0.000005653
59,1792,0.000005906
60,1792,0.000005728
61,1792,0.000005752
62,1792,0.000005555
63,1792,0.000005599
64,1792,0.000005841
65,1792,0.000005532
66,1792,0.000005633
67,1792,0.000005823
68,1792,0.000005744
69,1792,0.000005773
70,1792,0.000005810
71,1792,0.000005589
72,1792,0.000005809
73,1792,0.000005784
74,1792,0.000005608
75,1792,0.000006089
76,1792,0.000005949
77,1792,0.000005634
78,1792,0.000005656
79,1792,0.000006056
80,1792,0.000005517
81,1792,0.000005429
82,1792,0.000005472
83,1792,0.000005615
84,1792,0.000005540
85,1792,0.000005847
86,1792,0.000005703
87,1792,0.000005439
88,1792,0.000019981
89,1792,0.000005620
90,1792,0.000005789
91,1792,0.000005492
92,1792,0.000005710
93,1792,0.000005825
94,1792,0.000005748
95,1792,0.000005784
96,1792,0.000005620
97,1792,0.000005520
98,1792,0.000005537
99,1792,0.000005811
0,2048,0.000005803
1,2048,0.000006014
2,2048,0.000005619
3,2048,0.000005685
4,2048,0.000005837
5,2048,0.000005643
6,2048,0.000005550
7,2048,0.000005922
8,2048,0.000005567
9,2048,0.000005629
10,2048,0.000005499
11,2048,0.000005629
12,2048,0.000005481
13,2048,0.000005540
14,2048,0.000006782
15,2048,0.000005630
16,2048,0.000005871
17,2048,0.000005478
18,2048,0.000005534
19,2048,0.000005491
20,2048,0.000005607
21,2048,0.000005786
22,2048,0.000005765
23,2048,0.000005568
24,2048,0.000007317
25,2048,0.000005559
26,2048,0.000005587
27,2048,0.000005677
28,2048,0.000005654
29,2048,0.000005604
30,2048,0.000005999
31,2048,0.000005960
32,2048,0.000006150
33,2048,0.000005490
34,2048,0.000006650
35,2048,0.000006094
36,2048,0.000005831
37,2048,0.000016384
38,2048,0.000005897
39,2048,0.000005687
40,2048,0.000005998
41,2048,0.000005731
42,2048,0.000005603
43,2048,0.000005646
44,2048,0.000005713
45,2048,0.000005563
46,2048,0.000005668
47,2048,0.000005713
48,2048,0.000005797
49,2048,0.000005696
50,2048,0.000005710
51,2048,0.000005728
52,2048,0.000005646
53,2048,0.000005651
54,2048,0.000005708
55,2048,0.000005550
56,2048,0.000005572
57,2048,0.000005917
58,2048,0.000005788
59,2048,0.000005875
60,2048,0.000005782
61,2048,0.000005990
62,2048,0.000005755
63,2048,0.000005938
64,2048,0.000005761
65,2048,0.000018059
66,2048,0.000005748
67,2048,0.000005757
68,2048,0.000005763
69,2048,0.000005531
70,2048,0.000005848
71,2048,0.000005713
72,2048,0.000005867
73,2048,0.000005730
74,2048,0.000005784
75,2048,0.000005792
76,2048,0.000006044
77,2048,0.000005535
78,2048,0.000005802
79,2048,0.000005641
80,2048,0.000006117
81,2048,0.000005722
82,2048,0.000005747
83,2048,0.000005840
84,2048,0.000005889
85,2048,0.000005591
86,2048,0.000005634
87,2048,0.000005417
88,2048,0.000005666
89,2048,0.000005621
90,2048,0.000005967
91,2048,0.000005566
92,2048,0.000005723
93,2048,0.000006100
94,2048,0.000005978
95,2048,0.000005714
96,2048,0.000005780
97,2048,0.000005693
98,2048,0.000005932
99,2048,0.000007927
0,2304,0.000005865
1,2304,0.000005703
2,2304,0.000005644
3,2304,0.000005507
4,2304,0.000005721
5,2304,0.000005548
6,2304,0.000005524
7,2304,0.000005543
8,2304,0.000005671
9,2304,0.000005810
10,2304,0.000005534
11,2304,0.000005593
12,2304,0.000005669
13,2304,0.000005629
14,2304,0.000005696
15,2304,0.000005589
16,2304,0.000005656
17,2304,0.000005514
18,2304,0.000005592
19,2304,0.000005697
20,2304,0.000005660
21,2304,0.000006024
22,2304,0.000011671
23,2304,0.000005754
24,2304,0.000005661
25,2304,0.000007804
26,2304,0.000005858
27,2304,0.000005655
28,2304,0.000005607
29,2304,0.000005705
30,2304,0.000005914
31,2304,0.000005593
32,2304,0.000005640
33,2304,0.000005704
34,2304,0.000005692
35,2304,0.000005834
36,2304,0.000005639
37,2304,0.000005823
38,2304,0.000005586
39,2304,0.000005777
40,2304,0.000005679
41,2304,0.000005814
42,2304,0.000005900
43,2304,0.000005697
44,2304,0.000005542
45,2304,0.000007342
46,2304,0.000005704
47,2304,0.000005628
48,2304,0.000005603
49,2304,0.000005622
50,2304,0.000005688
51,2304,0.000005559
52,2304,0.000007970
53,2304,0.000005659
54,2304,0.000005651
55,2304,0.000006094
56,2304,0.000005656
57,2304,0.000005794
58,2304,0.000005674
59,2304,0.000005575
60,2304,0.000005720
61,2304,0.000005672
62,2304,0.000005736
63,2304,0.000005855
64,2304,0.000005530
65,2304,0.000005788
66,2304,0.000005826
67,2304,0.000005653
68,2304,0.000005800
69,2304,0.000005741
70,2304,0.000005628
71,2304,0.000005733
72,2304,0.000005687
73,2304,0.000005586
74,2304,0.000005651
75,2304,0.000005907
76,2304,0.000005744
77,2304,0.000005787
78,2304,0.000005921
79,2304,0.000005636
80,2304,0.000005706
81,2304,0.000005596
82,2304,0.000005620
83,2304,0.000005634
84,2304,0.000005653
85,2304,0.000005914
86,2304,0.000005494
87,2304,0.000005681
88,2304,0.000006141
89,2304,0.000005495
90,2304,0.000005576
91,2304,0.000005697
92,2304,0.000005499
93,2304,0.000005527
94,2304,0.000005540
95,2304,0.000005853
96,2304,0.000005556
97,2304,0.000005576
98,2304,0.000007690
99,2304,0.000005516
0,2560,0.000005690
1,2560,0.000005580
2,2560,0.000005580
3,2560,0.000005521
4,2560,0.000005572
5,2560,0.000005561
6,2560,0.000005611
7,2560,0.000005597
8,2560,0.000005560
9,2560,0.000005719
10,2560,0.000005521
11,2560,0.000005397
12,2560,0.000005458
13,2560,0.000005520
14,2560,0.000005599
15,2560,0.000015369
16,2560,0.000005721
17,2560,0.000005637
18,2560,0.000005565
19,2560,0.000005615
20,2560,0.000005747
21,2560,0.000005393
22,2560,0.000005610
23,2560,0.000005671
24,2560,0.000005637
25,2560,0.000005993
26,2560,0.000005660
27,2560,0.000005910
28,2560,0.000005818
29,2560,0.000005816
30,2560,0.000005783
31,2560,0.000005859
32,2560,0.000005720
33,2560,0.000005576
34,2560,0.000005830
35,2560,0.000005769
36,2560,0.000005512
37,2560,0.000005549
38,2560,0.000005648
39,2560,0.000005856
40,2560,0.000005620
41,2560,0.000005576
42,2560,0.000005758
43,2560,0.000005680
44,2560,0.000005648
45,2560,0.000005490
46,2560,0.000005705
47,2560,0.000005594
48,2560,0.000005620
49,2560,0.000005635
50,2560,0.000005845
51,2560,0.000005658
52,2560,0.000005792
53,2560,0.000005820
54,2560,0.000005719
55,2560,0.000005599
56,2560,0.000005721
57,2560,0.000005900
58,2560,0.000005870
59,2560,0.000005615
60,2560,0.000005569
61,2560,0.000005545
62,2560,0.000005579
63,2560,0.000005750
64,2560,0.000005660
65,2560,0.000005645
66,2560,0.000005727
67,2560,0.000005649
68,2560,0.000005569
69,2560,0.000005878
70,2560,0.000005832
71,2560,0.000005446
72,2560,0.000006846
73,2560,0.000005412
74,2560,0.000005424
75,2560,0.000016290
76,2560,0.000005424
77,2560,0.000005544
78,2560,0.000005592
79,2560,0.000005613
80,2560,0.000005705
81,2560,0.000005599
82,2560,0.000006098
83,2560,0.000005523
84,2560,0.000005629
85,2560,0.000005535
86,2560,0.000005506
87,2560,0.000005545
88,2560,0.000005644
89,2560,0.000005610
90,2560,0.000005534
91,2560,0.000005580
92,2560,0.000005606
93,2560,0.000005536
94,2560,0.000005759
95,2560,0.000005642
96,2560,0.000005612
97,2560,0.000005752
98,2560,0.000005654
99,2560,0.000007774
0,2816,0.000006315
1,2816,0.000005713
2,2816,0.000005702
3,2816,0.000005698
4,2816,0.000005562
5,2816,0.000005455
6,2816,0.000005716
7,2816,0.000005578
8,2816,0.000005549
9,2816,0.000005607
10,2816,0.000005724
11,2816,0.000005695
12,2816,0.000005693
13,2816,0.000006159
14,2816,0.000005859
15,2816,0.000006715
16,2816,0.000005640
17,2816,0.000005722
18,2816,0.000005707
19,2816,0.000005504
20,2816,0.000005822
21,2816,0.000005551
22,2816,0.000005746
23,2816,0.000005723
24,2816,0.000005758
25,2816,0.000005852
26,2816,0.000006125
27,2816,0.000005749
28,2816,0.000006020
29,2816,0.000005705
30,2816,0.000005612
31,2816,0.000005549
32,2816,0.000005642
33,2816,0.000005488
34,2816,0.000005716
35,2816,0.000006881
36,2816,0.000005723
37,2816,0.000005530
38,2816,0.000005786
39,2816,0.000005686
40,2816,0.000005848
41,2816,0.000005707
42,2816,0.000005752
43,2816,0.000005956
44,2816,0.000005644
45,2816,0.000005613
46,2816,0.000005680
47,2816,0.000005684
48,2816,0.000005576
49,2816,0.000005666
50,2816,0.000006131
51,2816,0.000005699
52,2816,0.000005551
53,2816,0.000005675
54,2816,0.000005626
55,2816,0.000005925
56,2816,0.000005643
57,2816,0.000005728
58,2816,0.000005625
59,2816,0.000005735
60,2816,0.000005621
61,2816,0.000005592
62,2816,0.000005690
63,2816,0.000005644
64,2816,0.000005528
65,2816,0.000005980
66,2816,0.000005715
67,2816,0.000005555
68,2816,0.000005526
69,2816,0.000005523
70,2816,0.000005782
71,2816,0.000005518
72,2816,0.000005720
73,2816,0.000005604
74,2816,0.000005490
75,2816,0.000005682
76,2816,0.000005779
77,2816,0.000005476
78,2816,0.000007229
79,2816,0.000005669
80,2816,0.000005596
81,2816,0.000005845
82,2816,0.000005832
83,2816,0.000005666
84,2816,0.000005488
85,2816,0.000006221
86,2816,0.000005625
87,2816,0.000005984
88,2816,0.000005693
89,2816,0.000005703
90,2816,0.000005613
91,2816,0.000005612
92,2816,0.000005692
93,2816,0.000005686
94,2816,0.000005740
95,2816,0.000007944
96,2816,0.000005538
97,2816,0.000005567
98,2816,0.000005555
99,2816,0.000005586
0,3072,0.000005794
1,3072,0.000005517
2,3072,0.000005608
3,3072,0.000005616
4,3072,0.000005529
5,3072,0.000007440
6,3072,0.000005653
7,3072,0.000005547
8,3072,0.000005528
9,3072,0.000005765
10,3072,0.000005556
11,3072,0.000005573
12,3072,0.000005657
13,3072,0.000005643
14,3072,0.000005612
15,3072,0.000005804
16,3072,0.000005627
17,3072,0.000005871
18,3072,0.000005574
19,3072,0.000005530
20,3072,0.000005663
21,3072,0.000005532
22,3072,0.000005713
23,3072,0.000005614
24,3072,0.000005592
25,3072,0.000005894
26,3072,0.000006015
27,3072,0.000005904
28,3072,0.000005843
29,3072,0.000005485
30,3072,0.000005482
31,3072,0.000005527
32,3072,0.000005794
33,3072,0.000005823
34,3072,0.000005997
35,3072,0.000006104
36,3072,0.000006157
37,3072,0.000006048
38,3072,0.000005938
39,3072,0.000005756
40,3072,0.000005665
41,3072,0.000005663
42,3072,0.000005558
43,3072,0.000005691
44,3072,0.000005655
45,3072,0.000005742
46,3072,0.000005719
47,3072,0.000005705
48,3072,0.000005859
49,3072,0.000005734
50,3072,0.000005664
51,3072,0.000005599
52,3072,0.000005503
53,3072,0.000005512
54,3072,0.000005560
55,3072,0.000006003
56,3072,0.000006216
57,3072,0.000005597
58,3072,0.000005760
59,3072,0.000005658
60,3072,0.000005606
61,3072,0.000005700
62,3072,0.000005669
63,3072,0.000005629
64,3072,0.000005630
65,3072,0.000005612
66,3072,0.000005718
67,3072,0.000005667
68,3072,0.000005729
69,3072,0.000005669
70,3072,0.000005661
71,3072,0.000006032
72,3072,0.000005891
73,3072,0.000005619
74,3072,0.000006292
75,3072,0.000005693
76,3072,0.000005769
77,3072,0.000005656
78,3072,0.000005520
79,3072,0.000005565
80,3072,0.000005684
81,3072,0.000005948
82,3072,0.000005757
83,3072,0.000005858
84,3072,0.000005800
85,3072,0.000005634
86,3072,0.000005786
87,3072,0.000005704
88,3072,0.000005871
89,3072,0.000015497
90,3072,0.000005696
91,3072,0.000005708
92,3072,0.000005833
93,3072,0.000005458
94,3072,0.000005773
95,3072,0.000005512
96,3072,0.000005544
97,3072,0.000005642
98,3072,0.000005620
99,3072,0.000005751
0,3328,0.000005618
1,3328,0.000005620
2,3328,0.000005665
3,3328,0.000005618
4,3328,0.000005691
5,3328,0.000005572
6,3328,0.000005604
