Sr,latency
457,0.002373864
458,0.002338675
459,0.002365119
460,0.002323931
461,0.002377121
462,0.002307407
463,0.002420325
464,0.002315801
465,0.002322957
466,0.002328751
467,0.002313400
468,0.002405744
469,0.002333998
470,0.002373096
471,0.002435978
472,0.002336358
473,0.002357626
474,0.002283674
475,0.002317232
476,0.002332924
477,0.002323447
478,0.002369640
479,0.002329952
480,0.002292095
481,0.002295535
482,0.002393792
483,0.002330531
484,0.002289750
485,0.002329927
486,0.002292063
487,0.002328936
488,0.002292024
489,0.002280749
490,0.002286991
491,0.002251363
492,0.002254450
493,0.002219242
494,0.002252175
495,0.002275790
496,0.002265317
497,0.002258144
498,0.002338928
499,0.002360264
500,0.002328315
501,0.002308899
502,0.002314610
503,0.002272873
504,0.002301933
505,0.002327871
506,0.002309882
507,0.002303406
508,0.002309541
509,0.002316956
510,0.002284557
511,0.002288265
512,0.002305336
513,0.002316496
514,0.002270664
515,0.002315804
516,0.002280352
517,0.002274674
518,0.002310214
519,0.002273746
520,0.002311409
521,0.002288318
522,0.002296774
523,0.002375173
524,0.002333236
525,0.002339271
526,0.002337066
527,0.002283398
528,0.002302251
529,0.002287840
530,0.002308039
531,0.002294106
532,0.002297901
533,0.002291905
534,0.002296137
535,0.002317218
536,0.002288271
537,0.002292558
538,0.002296314
539,0.002354472
540,0.002278561
541,0.002342056
542,0.002280651
543,0.002269934
544,0.002296430
545,0.002218202
546,0.002257946
547,0.002367552
548,0.002289185
549,0.002255470
550,0.002218848
551,0.002253487
552,0.002224322
553,0.002285360
554,0.002218175
555,0.002255486
556,0.002291495
557,0.002281375
558,0.002281202
559,0.002279421
560,0.002288653
561,0.002260135
562,0.002328011
563,0.002284233
564,0.002267534
565,0.002381022
566,0.002306523
567,0.002277679
568,0.002277635
569,0.002321612
570,0.002345985
571,0.002288782
572,0.002287757
573,0.002296011
574,0.002336535
575,0.002289536
576,0.002341594
577,0.002294589
578,0.002290405
579,0.002327658
580,0.002332897
581,0.002293786
582,0.002282961
583,0.002309393
584,0.002337583
585,0.002273029
586,0.002316318
587,0.002273266
588,0.002283840
589,0.002280035
590,0.002334581
591,0.002343423
592,0.002278289
593,0.002311347
594,0.002273376
595,0.002308055
596,0.002342634
597,0.002277328
598,0.002317875
599,0.002223090
600,0.002252572
601,0.002218792
602,0.002249622
603,0.002225148
604,0.002288598
605,0.002250378
606,0.002216876
607,0.002255434
608,0.002217523
609,0.002276830
610,0.002296421
611,0.002284245
612,0.002256917
613,0.002217110
614,0.002249841
615,0.002222996
616,0.002252879
617,0.002218528
618,0.002252199
619,0.002223682
620,0.002283424
621,0.002340644
622,0.002219803
623,0.002261233
624,0.002246176
625,0.002250648
626,0.002217503
627,0.002284936
628,0.002250300
629,0.002217166
630,0.002252022
631,0.002224445
632,0.002250515
633,0.002277960
634,0.002251199
635,0.002224226
636,0.002255164
637,0.002250441
638,0.002282258
639,0.002267842
640,0.002249652
641,0.002261687
642,0.002246030
643,0.002256071
644,0.002253243
645,0.002217119
646,0.002277942
647,0.002235913
648,0.002253044
649,0.002217527
650,0.002255192
651,0.002288854
652,0.002217590
653,0.002252980
654,0.002216779
655,0.002290517
656,0.002220280
657,0.002250283
658,0.002216691
659,0.002264014
660,0.002315041
661,0.002276393
662,0.002275579
663,0.002218619
664,0.002249407
665,0.002214106
666,0.002249848
667,0.002219358
668,0.002242095
669,0.002242113
670,0.002245458
671,0.002250245
672,0.002212701
673,0.002243429
674,0.002211126
675,0.002256340
676,0.002328694
677,0.002279279
678,0.002280083
679,0.002278199
680,0.002340541
681,0.002273969
682,0.002318486
683,0.002307712
684,0.002272355
685,0.002280420
686,0.002293819
687,0.002345722
688,0.002244322
689,0.002259870
690,0.002248348
691,0.002217592
692,0.002255528
693,0.002223292
694,0.002258436
695,0.002219121
696,0.002250574
697,0.002309598
698,0.002254572
699,0.002251410
700,0.002251691
701,0.002288450
702,0.002217280
703,0.002253519
704,0.002217175
705,0.002276831
706,0.002250012
707,0.002218680
708,0.002253847
709,0.002259471
710,0.002288357
711,0.002217288
712,0.002255477
713,0.002222878
714,0.002250412
715,0.002279071
716,0.002220518
717,0.002283828
718,0.002273204
719,0.002250353
720,0.002217658
721,0.002316035
722,0.002276987
723,0.002219253
724,0.002307318
725,0.002224024
726,0.002277354
727,0.002361122
728,0.002255785
729,0.002253355
730,0.002253377
731,0.002249783
732,0.002223806
733,0.002256252
734,0.002217161
735,0.002251219
736,0.002222791
737,0.002305032
738,0.002254688
739,0.002251748
740,0.002320482
741,0.002294129
742,0.002300584
743,0.002270446
744,0.002310481
745,0.002358465
746,0.002333740
747,0.002383049
748,0.002342406
749,0.002447022
750,0.002315642
751,0.002325849
752,0.002365513
753,0.002384161
754,0.002359971
755,0.002367565
756,0.002326346
757,0.002307254
758,0.002386394
759,0.002382857
760,0.002269561
761,0.002327743
762,0.002327038
763,0.002290099
764,0.002296003
765,0.002255219
766,0.002249560
767,0.002248850
768,0.002258447
769,0.002258410
770,0.002217341
771,0.002279817
772,0.002278033
773,0.002253070
774,0.002217434
775,0.002249313
776,0.002257135
777,0.002218095
778,0.002252010
779,0.002218067
780,0.002280320
781,0.002217527
782,0.002256487
783,0.002217057
784,0.002256323
785,0.002250577
786,0.002304758
787,0.002353970
788,0.002273679
789,0.002302231
790,0.002265496
791,0.002301225
792,0.002297527
793,0.002302541
794,0.002338046
795,0.002291475
796,0.002300405
797,0.002266424
798,0.002303411
799,0.002330797
800,0.002268137
801,0.002311413
802,0.002266546
803,0.002271839
804,0.002271041
805,0.002296867
806,0.002298906
807,0.002269350
808,0.002281963
809,0.002245992
810,0.002252623
811,0.002215774
812,0.002255629
813,0.002257488
814,0.002215397
815,0.002249409
816,0.002221368
817,0.002253840
818,0.002244651
819,0.002257337
820,0.002220607
821,0.002248575
822,0.002275756
823,0.002244476
824,0.002256486
825,0.002216453
826,0.002256300
827,0.002215392
828,0.002254189
829,0.002256476
830,0.002215471
831,0.002249805
832,0.002248945
833,0.002251114
834,0.002216712
835,0.002250788
836,0.002348246
837,0.002362395
838,0.002362592
839,0.002361225
840,0.002282248
841,0.002214899
842,0.002250789
843,0.002244342
844,0.002256659
845,0.002252529
846,0.002216793
847,0.002255420
848,0.002216350
849,0.002258182
850,0.002215915
851,0.002274584
852,0.002257005
853,0.002244089
854,0.002322862
855,0.002357282
856,0.002346606
857,0.002304617
858,0.002375590
859,0.002352752
860,0.002288760
861,0.002332872
862,0.002281323
863,0.002279860
864,0.002340424
865,0.002290995
866,0.002323680
867,0.002372563
868,0.002281707
869,0.002301584
870,0.002316630
871,0.002306807
872,0.002272735
873,0.002277581
874,0.002278771
875,0.002307821
876,0.002303965
877,0.002343149
878,0.002277834
879,0.002253662
880,0.002253551
881,0.002223728
882,0.002253688
883,0.002251177
884,0.002254268
885,0.002296032
886,0.002217723
887,0.002283303
888,0.002278799
889,0.002308350
890,0.002278479
891,0.002318296
892,0.002316641
893,0.002246685
894,0.002284831
895,0.002279807
896,0.002345447
897,0.002308055
898,0.002365028
899,0.002289315
900,0.002278064
901,0.002305349
902,0.002240352
903,0.002263844
904,0.002217187
905,0.002252715
906,0.002256398
907,0.002230263
908,0.002254835
909,0.002219298
910,0.002260425
911,0.002217320
912,0.002253258
913,0.002227009
914,0.002261998
915,0.002252228
916,0.002245142
917,0.002291985
918,0.002223945
919,0.002252629
920,0.002273704
921,0.002252612
922,0.002225452
923,0.002253673
924,0.002255995
925,0.002219325
926,0.002262128
927,0.002217472
928,0.002249456
929,0.002234288
930,0.002257233
931,0.002279524
932,0.002281261
933,0.002266821
934,0.002254865
935,0.002249068
936,0.002217501
937,0.002252210
938,0.002223483
939,0.002284833
940,0.002257569
941,0.002310738
942,0.002284552
943,0.002246043
944,0.002249266
945,0.002217013
946,0.002254926
947,0.002253115
948,0.002315388
949,0.002258676
950,0.002223302
951,0.002250694
952,0.002260515
953,0.002264798
954,0.002253051
955,0.002218691
956,0.002283841
957,0.002260015
958,0.002252489
959,0.002216927
960,0.002249284
961,0.002245968
962,0.002284433
963,0.002352338
964,0.002270559
965,0.002313443
966,0.002300328
967,0.002280894
968,0.002276442
969,0.002308124
970,0.002304322
971,0.002278650
972,0.002296725
973,0.002284192
974,0.002308737
975,0.002362384
976,0.002322069
977,0.002445119
978,0.002362292
979,0.002439944
980,0.002330204
981,0.002345612
982,0.002341916
983,0.002275458
984,0.002299993
985,0.002267002
986,0.002299854
987,0.002480704
988,0.002220106
989,0.002250161
990,0.002224342
991,0.002251926
992,0.002218055
993,0.002252517
994,0.002225522
995,0.002249012
996,0.002250578
997,0.002220737
998,0.002271259
999,0.002221286
