Sr,Size,Latency
294,1,0.000000569
295,1,0.000000580
296,1,0.000000670
297,1,0.000000635
298,1,0.000000602
299,1,0.000000666
300,1,0.000000574
301,1,0.000000638
302,1,0.000000612
303,1,0.000000623
304,1,0.000000606
305,1,0.000000586
306,1,0.000000618
307,1,0.000000638
308,1,0.000000632
309,1,0.000000683
310,1,0.000000585
311,1,0.000000784
312,1,0.000000731
313,1,0.000000627
314,1,0.000000634
315,1,0.000000640
316,1,0.000000642
317,1,0.000000648
318,1,0.000000653
319,1,0.000000614
320,1,0.000000668
321,1,0.000000638
322,1,0.000000672
323,1,0.000000630
324,1,0.000000640
325,1,0.000000654
326,1,0.000000632
327,1,0.000000650
328,1,0.000000640
329,1,0.000000666
330,1,0.000000633
331,1,0.000000633
332,1,0.000000634
333,1,0.000000630
334,1,0.000000631
335,1,0.000000642
336,1,0.000000630
337,1,0.000000669
338,1,0.000000640
339,1,0.000000631
340,1,0.000000631
341,1,0.000000625
342,1,0.000000654
343,1,0.000000637
344,1,0.000000638
345,1,0.000000652
346,1,0.000000640
347,1,0.000000630
348,1,0.000000616
349,1,0.000000638
350,1,0.000000638
351,1,0.000000632
352,1,0.000000631
353,1,0.000000634
354,1,0.000000636
355,1,0.000000628
356,1,0.000000616
357,1,0.000000646
358,1,0.000000636
359,1,0.000000623
360,1,0.000000649
361,1,0.000000625
362,1,0.000000660
363,1,0.000000638
364,1,0.000000669
365,1,0.000000626
366,1,0.000000616
367,1,0.000000650
368,1,0.000000629
369,1,0.000000662
370,1,0.000000628
371,1,0.000000632
372,1,0.000000629
373,1,0.000000630
374,1,0.000000619
375,1,0.000000647
376,1,0.000000626
377,1,0.000000641
378,1,0.000000630
379,1,0.000000624
380,1,0.000000619
381,1,0.000000648
382,1,0.000000631
383,1,0.000000632
384,1,0.000000635
385,1,0.000000628
386,1,0.000000611
387,1,0.000000658
388,1,0.000000632
389,1,0.000000623
390,1,0.000000635
391,1,0.000000639
392,1,0.000000639
393,1,0.000000628
394,1,0.000000626
395,1,0.000000616
396,1,0.000000657
397,1,0.000000626
398,1,0.000000620
399,1,0.000000636
400,1,0.000000632
401,1,0.000000631
402,1,0.000000635
403,1,0.000000630
404,1,0.000000656
405,1,0.000000631
406,1,0.000000618
407,1,0.000000657
408,1,0.000000630
409,1,0.000000618
410,1,0.000000629
411,1,0.000000634
412,1,0.000000630
413,1,0.000000632
414,1,0.000000632
415,1,0.000000638
416,1,0.000000635
417,1,0.000000631
418,1,0.000000634
419,1,0.000000660
420,1,0.000000629
421,1,0.000000617
422,1,0.000000647
423,1,0.000000633
424,1,0.000000625
425,1,0.000000649
426,1,0.000000643
427,1,0.000000640
428,1,0.000000630
429,1,0.000000638
430,1,0.000000618
431,1,0.000000646
432,1,0.000000622
433,1,0.000000624
434,1,0.000000619
435,1,0.000000629
436,1,0.000000631
437,1,0.000000653
438,1,0.000000676
439,1,0.000000665
440,1,0.000000638
441,1,0.000000646
442,1,0.000000665
443,1,0.000000637
444,1,0.000000773
445,1,0.000001827
446,1,0.000000478
447,1,0.000000472
448,1,0.000000474
449,1,0.000000471
450,1,0.000000471
451,1,0.000000472
452,1,0.000000472
453,1,0.000000472
454,1,0.000000473
455,1,0.000000472
456,1,0.000000471
457,1,0.000000474
458,1,0.000000472
459,1,0.000000472
460,1,0.000000473
461,1,0.000000472
462,1,0.000000472
463,1,0.000000473
464,1,0.000000472
465,1,0.000000473
466,1,0.000000473
467,1,0.000000474
468,1,0.000000475
469,1,0.000000473
470,1,0.000000473
471,1,0.000000474
472,1,0.000000473
473,1,0.000000474
474,1,0.000000474
475,1,0.000000473
476,1,0.000000474
477,1,0.000000474
478,1,0.000000474
479,1,0.000000474
480,1,0.000000474
481,1,0.000000474
482,1,0.000000473
483,1,0.000000475
484,1,0.000000473
485,1,0.000000473
486,1,0.000000472
487,1,0.000000473
488,1,0.000000472
489,1,0.000000473
490,1,0.000000515
491,1,0.000000473
492,1,0.000000473
493,1,0.000000474
494,1,0.000000472
495,1,0.000000472
496,1,0.000000473
497,1,0.000000472
498,1,0.000000473
499,1,0.000000474
500,1,0.000000473
501,1,0.000000474
502,1,0.000000472
503,1,0.000000472
504,1,0.000000471
505,1,0.000000472
506,1,0.000000471
507,1,0.000000471
508,1,0.000000471
509,1,0.000000472
510,1,0.000000473
511,1,0.000000472
512,1,0.000000477
513,1,0.000000473
514,1,0.000000472
515,1,0.000000472
516,1,0.000000471
517,1,0.000000472
518,1,0.000000473
519,1,0.000000473
520,1,0.000000473
521,1,0.000000472
522,1,0.000000472
523,1,0.000000473
524,1,0.000000471
525,1,0.000000471
526,1,0.000000472
527,1,0.000000473
528,1,0.000000474
529,1,0.000000473
530,1,0.000000472
531,1,0.000000473
532,1,0.000000473
533,1,0.000000473
534,1,0.000000473
535,1,0.000000473
536,1,0.000000474
537,1,0.000000476
538,1,0.000000473
539,1,0.000000474
540,1,0.000000474
541,1,0.000000474
542,1,0.000000473
543,1,0.000000474
544,1,0.000000474
545,1,0.000000472
546,1,0.000000474
547,1,0.000000474
548,1,0.000000473
549,1,0.000000472
550,1,0.000000473
551,1,0.000000474
552,1,0.000000473
553,1,0.000000473
554,1,0.000000473
555,1,0.000000474
556,1,0.000000473
557,1,0.000000474
558,1,0.000000474
559,1,0.000000471
560,1,0.000000472
561,1,0.000000473
562,1,0.000000473
563,1,0.000000473
564,1,0.000000470
565,1,0.000000472
566,1,0.000000473
567,1,0.000000471
568,1,0.000000471
569,1,0.000000473
570,1,0.000000472
571,1,0.000000472
572,1,0.000000472
573,1,0.000000473
574,1,0.000000472
575,1,0.000000472
576,1,0.000000475
577,1,0.000000473
578,1,0.000000472
579,1,0.000000472
580,1,0.000000472
581,1,0.000000473
582,1,0.000000472
583,1,0.000000472
584,1,0.000000472
585,1,0.000000473
586,1,0.000000472
587,1,0.000000473
588,1,0.000000472
589,1,0.000000472
590,1,0.000000472
591,1,0.000000473
592,1,0.000000473
593,1,0.000000474
594,1,0.000000472
595,1,0.000000475
596,1,0.000000475
597,1,0.000000475
598,1,0.000000473
599,1,0.000000474
600,1,0.000000473
601,1,0.000000473
602,1,0.000000473
603,1,0.000000473
604,1,0.000000475
605,1,0.000000474
606,1,0.000000473
607,1,0.000000474
608,1,0.000000474
609,1,0.000000473
610,1,0.000000473
611,1,0.000000473
612,1,0.000000474
613,1,0.000000472
614,1,0.000000472
615,1,0.000000473
616,1,0.000000473
617,1,0.000000473
618,1,0.000000472
619,1,0.000000474
620,1,0.000000473
621,1,0.000000473
622,1,0.000000472
623,1,0.000000471
624,1,0.000000472
625,1,0.000000472
626,1,0.000000472
627,1,0.000000474
628,1,0.000000472
629,1,0.000000472
630,1,0.000000473
631,1,0.000000473
632,1,0.000000470
633,1,0.000000473
634,1,0.000000472
635,1,0.000000471
636,1,0.000000471
637,1,0.000000472
638,1,0.000000470
639,1,0.000000472
640,1,0.000000539
641,1,0.000000472
642,1,0.000000470
643,1,0.000000472
644,1,0.000000472
645,1,0.000000472
646,1,0.000000472
647,1,0.000000473
648,1,0.000000472
649,1,0.000000474
650,1,0.000000472
651,1,0.000000472
652,1,0.000000473
653,1,0.000000473
654,1,0.000000472
655,1,0.000000472
656,1,0.000000474
657,1,0.000000473
658,1,0.000000473
659,1,0.000000473
660,1,0.000000474
661,1,0.000000473
662,1,0.000000473
663,1,0.000000474
664,1,0.000000473
665,1,0.000000474
666,1,0.000000474
667,1,0.000000474
668,1,0.000000473
669,1,0.000000475
670,1,0.000000474
671,1,0.000000473
672,1,0.000000473
673,1,0.000000474
674,1,0.000000473
675,1,0.000000474
676,1,0.000000473
677,1,0.000000472
678,1,0.000000473
679,1,0.000000474
680,1,0.000000474
681,1,0.000000472
682,1,0.000000473
683,1,0.000000472
684,1,0.000000474
685,1,0.000000473
686,1,0.000000473
687,1,0.000000472
688,1,0.000000472
689,1,0.000000473
690,1,0.000000472
691,1,0.000000473
692,1,0.000000472
693,1,0.000000472
694,1,0.000000471
695,1,0.000000471
696,1,0.000000471
697,1,0.000000471
698,1,0.000000471
699,1,0.000000472
700,1,0.000000473
701,1,0.000000471
702,1,0.000000471
703,1,0.000000471
704,1,0.000000474
705,1,0.000000472
706,1,0.000000472
707,1,0.000000473
708,1,0.000000472
709,1,0.000000473
710,1,0.000000473
711,1,0.000000473
712,1,0.000000473
713,1,0.000000473
714,1,0.000000473
715,1,0.000000473
716,1,0.000000471
717,1,0.000000473
718,1,0.000000473
719,1,0.000000472
720,1,0.000000473
721,1,0.000000473
722,1,0.000000472
723,1,0.000000472
724,1,0.000000473
725,1,0.000000473
726,1,0.000000474
727,1,0.000000473
728,1,0.000000473
729,1,0.000000474
730,1,0.000000472
731,1,0.000000475
732,1,0.000000474
733,1,0.000000474
734,1,0.000000474
735,1,0.000000474
736,1,0.000000473
737,1,0.000000473
738,1,0.000000474
739,1,0.000000474
740,1,0.000000473
741,1,0.000000473
742,1,0.000000472
743,1,0.000000472
744,1,0.000000473
745,1,0.000000473
746,1,0.000000473
747,1,0.000000472
748,1,0.000000473
749,1,0.000000474
750,1,0.000000472
751,1,0.000000473
752,1,0.000000473
753,1,0.000000473
754,1,0.000000472
755,1,0.000000473
756,1,0.000000471
757,1,0.000000472
758,1,0.000000472
759,1,0.000000472
760,1,0.000000471
761,1,0.000000472
762,1,0.000000471
763,1,0.000000471
764,1,0.000000472
765,1,0.000000473
766,1,0.000000471
767,1,0.000000472
768,1,0.000000475
769,1,0.000000472
770,1,0.000000471
771,1,0.000000472
772,1,0.000000471
773,1,0.000000472
774,1,0.000000473
775,1,0.000000474
776,1,0.000000471
777,1,0.000000471
778,1,0.000000473
779,1,0.000000472
780,1,0.000000471
781,1,0.000000472
782,1,0.000000473
783,1,0.000000473
784,1,0.000000474
785,1,0.000000473
786,1,0.000000472
787,1,0.000000474
788,1,0.000000474
789,1,0.000000472
790,1,0.000000475
791,1,0.000000473
792,1,0.000000473
793,1,0.000000473
794,1,0.000000474
795,1,0.000000475
796,1,0.000000473
797,1,0.000000496
798,1,0.000000472
799,1,0.000000473
800,1,0.000000474
801,1,0.000000473
802,1,0.000000474
803,1,0.000000474
804,1,0.000000472
805,1,0.000000473
806,1,0.000000473
807,1,0.000011889
808,1,0.000000516
809,1,0.000000477
810,1,0.000000476
811,1,0.000000475
812,1,0.000000475
813,1,0.000000474
814,1,0.000000476
815,1,0.000000475
816,1,0.000000476
817,1,0.000000475
818,1,0.000000476
819,1,0.000000476
820,1,0.000000476
821,1,0.000000475
822,1,0.000000476
823,1,0.000000476
824,1,0.000000476
825,1,0.000000477
826,1,0.000000476
827,1,0.000000477
828,1,0.000000476
829,1,0.000000477
830,1,0.000000477
831,1,0.000000477
832,1,0.000000485
833,1,0.000000477
834,1,0.000000477
835,1,0.000000478
836,1,0.000000477
837,1,0.000000478
838,1,0.000000478
839,1,0.000000477
840,1,0.000000478
841,1,0.000000477
842,1,0.000000476
843,1,0.000000476
844,1,0.000000477
845,1,0.000000476
846,1,0.000000478
847,1,0.000000476
848,1,0.000000475
849,1,0.000000475
850,1,0.000000476
851,1,0.000000476
852,1,0.000000475
853,1,0.000000478
854,1,0.000000475
855,1,0.000000475
856,1,0.000000477
857,1,0.000000476
858,1,0.000000476
859,1,0.000000475
860,1,0.000000476
861,1,0.000000475
862,1,0.000000475
863,1,0.000000475
864,1,0.000000474
865,1,0.000000475
866,1,0.000000475
867,1,0.000000475
868,1,0.000000474
869,1,0.000000475
870,1,0.000000474
871,1,0.000000474
872,1,0.000000475
873,1,0.000000475
874,1,0.000000474
875,1,0.000000475
876,1,0.000000474
877,1,0.000000475
878,1,0.000000475
879,1,0.000000475
880,1,0.000000476
881,1,0.000000476
882,1,0.000000476
883,1,0.000000476
884,1,0.000000476
885,1,0.000000477
886,1,0.000000475
887,1,0.000000475
888,1,0.000000476
889,1,0.000000477
890,1,0.000000475
891,1,0.000000477
892,1,0.000000476
893,1,0.000000476
894,1,0.000000477
895,1,0.000000476
896,1,0.000000487
897,1,0.000000476
898,1,0.000000478
899,1,0.000000478
900,1,0.000000476
901,1,0.000000477
902,1,0.000000477
903,1,0.000000477
904,1,0.000000480
905,1,0.000000476
906,1,0.000000478
907,1,0.000000477
908,1,0.000000477
909,1,0.000000475
910,1,0.000000477
911,1,0.000000477
912,1,0.000000476
913,1,0.000000476
914,1,0.000000477
915,1,0.000000476
916,1,0.000000476
917,1,0.000000476
918,1,0.000000475
919,1,0.000000475
920,1,0.000000477
921,1,0.000000475
922,1,0.000000475
923,1,0.000000476
924,1,0.000000475
925,1,0.000000473
926,1,0.000000477
927,1,0.000000475
928,1,0.000000475
929,1,0.000000474
930,1,0.000000474
931,1,0.000000475
932,1,0.000000474
933,1,0.000000477
934,1,0.000000474
935,1,0.000000474
936,1,0.000000475
937,1,0.000000475
938,1,0.000000475
939,1,0.000000475
940,1,0.000000475
941,1,0.000000475
942,1,0.000000477
943,1,0.000000476
944,1,0.000000476
945,1,0.000000476
946,1,0.000000476
947,1,0.000000477
948,1,0.000000476
949,1,0.000000476
950,1,0.000000475
951,1,0.000000476
952,1,0.000000477
953,1,0.000000476
954,1,0.000000477
955,1,0.000000475
956,1,0.000000476
957,1,0.000000477
958,1,0.000000478
959,1,0.000000476
960,1,0.000000478
961,1,0.000000476
962,1,0.000000478
963,1,0.000000478
964,1,0.000000477
965,1,0.000000476
966,1,0.000000477
967,1,0.000000477
968,1,0.000000477
969,1,0.000000477
970,1,0.000000477
971,1,0.000000478
972,1,0.000000476
973,1,0.000000475
974,1,0.000000476
975,1,0.000000477
976,1,0.000000475
977,1,0.000000476
978,1,0.000000476
979,1,0.000000476
980,1,0.000000475
981,1,0.000000478
982,1,0.000000475
983,1,0.000000475
984,1,0.000000477
985,1,0.000000476
986,1,0.000000475
987,1,0.000000475
988,1,0.000000475
989,1,0.000000476
990,1,0.000000477
991,1,0.000000475
992,1,0.000000473
993,1,0.000000476
994,1,0.000000475
995,1,0.000000474
996,1,0.000000475
997,1,0.000000476
998,1,0.000000474
999,1,0.000000473
0,256,0.000001238
1,256,0.000000765
2,256,0.000000676
3,256,0.000000685
4,256,0.000000660
5,256,0.000000660
6,256,0.000000653
7,256,0.000000646
8,256,0.000000650
9,256,0.000000650
10,256,0.000000634
11,256,0.000000645
12,256,0.000000652
13,256,0.000000647
14,256,0.000000650
15,256,0.000000672
16,256,0.000000862
17,256,0.000000662
18,256,0.000000673
19,256,0.000000674
20,256,0.000000643
21,256,0.000000654
22,256,0.000000648
23,256,0.000000664
24,256,0.000000643
25,256,0.000000663
26,256,0.000000656
27,256,0.000000769
28,256,0.000000621
29,256,0.000000676
30,256,0.000000639
31,256,0.000000650
32,256,0.000000983
33,256,0.000000663
34,256,0.000000618
35,256,0.000000694
36,256,0.000000966
37,256,0.000000677
38,256,0.000000667
39,256,0.000000664
40,256,0.000000685
41,256,0.000000641
42,256,0.000000655
43,256,0.000000845
44,256,0.000000623
45,256,0.000000655
46,256,0.000000631
47,256,0.000000645
48,256,0.000000856
49,256,0.000000657
50,256,0.000000643
51,256,0.000000655
52,256,0.000000700
53,256,0.000000654
54,256,0.000000645
55,256,0.000000661
56,256,0.000000696
57,256,0.000000641
58,256,0.000000658
59,256,0.000000647
60,256,0.000000655
61,256,0.000000658
62,256,0.000000651
63,256,0.000000657
64,256,0.000000848
65,256,0.000000688
66,256,0.000000652
67,256,0.000000646
68,256,0.000000650
69,256,0.000000663
70,256,0.000000648
71,256,0.000000670
72,256,0.000000645
73,256,0.000000643
74,256,0.000000653
75,256,0.000000659
76,256,0.000000645
77,256,0.000000670
78,256,0.000000646
79,256,0.000000652
80,256,0.000000875
81,256,0.000000699
82,256,0.000000633
83,256,0.000000646
84,256,0.000000638
85,256,0.000000671
86,256,0.000000642
87,256,0.000000641
88,256,0.000000649
89,256,0.000000667
90,256,0.000000651
91,256,0.000000663
92,256,0.000000648
93,256,0.000000666
94,256,0.000000650
95,256,0.000000666
96,256,0.000000895
97,256,0.000000686
98,256,0.000000643
99,256,0.000000643
100,256,0.000000656
101,256,0.000000666
102,256,0.000000632
103,256,0.000000674
104,256,0.000000712
105,256,0.000000636
106,256,0.000000644
107,256,0.000000650
108,256,0.000000656
109,256,0.000000781
110,256,0.000000855
111,256,0.000000492
112,256,0.000000741
113,256,0.000000485
114,256,0.000000484
115,256,0.000000484
116,256,0.000000485
117,256,0.000000483
118,256,0.000000483
119,256,0.000000484
120,256,0.000000483
121,256,0.000000487
122,256,0.000000489
123,256,0.000000491
124,256,0.000000483
125,256,0.000000484
126,256,0.000000485
127,256,0.000000484
128,256,0.000000659
129,256,0.000000485
130,256,0.000000484
131,256,0.000000485
132,256,0.000000483
133,256,0.000000484
134,256,0.000000484
135,256,0.000000484
136,256,0.000000484
137,256,0.000000489
138,256,0.000000491
139,256,0.000000490
140,256,0.000000487
141,256,0.000000485
142,256,0.000000485
143,256,0.000000485
144,256,0.000000735
145,256,0.000000486
146,256,0.000000485
147,256,0.000000485
148,256,0.000000485
149,256,0.000000485
150,256,0.000000486
151,256,0.000000486
152,256,0.000000484
153,256,0.000000490
154,256,0.000000492
155,256,0.000000493
156,256,0.000000485
157,256,0.000000485
158,256,0.000000484
159,256,0.000000484
160,256,0.000000705
161,256,0.000000484
162,256,0.000000484
163,256,0.000000485
164,256,0.000000483
165,256,0.000000483
166,256,0.000000484
167,256,0.000000485
168,256,0.000000484
169,256,0.000000488
170,256,0.000000492
171,256,0.000000494
172,256,0.000000485
173,256,0.000000483
174,256,0.000000484
175,256,0.000000482
176,256,0.000000775
177,256,0.000000484
178,256,0.000000483
179,256,0.000000484
180,256,0.000015162
181,256,0.000000548
182,256,0.000000500
183,256,0.000000499
184,256,0.000000500
185,256,0.000000503
186,256,0.000000505
187,256,0.000000506
188,256,0.000000498
189,256,0.000000500
190,256,0.000000498
191,256,0.000000499
192,256,0.000000776
193,256,0.000000498
194,256,0.000000499
195,256,0.000000496
196,256,0.000000499
197,256,0.000000498
198,256,0.000000497
199,256,0.000000498
200,256,0.000000497
201,256,0.000000501
202,256,0.000000507
203,256,0.000000506
204,256,0.000000497
205,256,0.000000497
206,256,0.000000496
207,256,0.000000498
208,256,0.000000891
209,256,0.000000497
210,256,0.000000496
211,256,0.000000497
212,256,0.000000496
213,256,0.000000498
214,256,0.000000497
215,256,0.000000498
216,256,0.000000497
217,256,0.000013183
218,256,0.000000525
219,256,0.000000495
220,256,0.000000488
221,256,0.000000487
222,256,0.000000485
223,256,0.000000486
224,256,0.000000576
225,256,0.000000487
226,256,0.000000485
227,256,0.000000486
228,256,0.000000485
229,256,0.000000486
230,256,0.000000486
231,256,0.000000486
232,256,0.000000485
233,256,0.000000490
234,256,0.000000493
235,256,0.000000493
236,256,0.000000485
237,256,0.000000485
238,256,0.000000485
239,256,0.000000485
240,256,0.000000703
241,256,0.000000485
242,256,0.000000484
243,256,0.000000484
244,256,0.000000483
245,256,0.000000485
246,256,0.000000483
247,256,0.000000483
248,256,0.000000484
249,256,0.000000489
250,256,0.000000490
251,256,0.000000492
252,256,0.000000484
253,256,0.000000484
254,256,0.000000484
255,256,0.000000485
256,256,0.000000566
257,256,0.000000485
258,256,0.000000484
259,256,0.000000485
260,256,0.000000485
261,256,0.000000485
262,256,0.000000485
263,256,0.000000486
264,256,0.000000484
265,256,0.000000490
266,256,0.000000491
267,256,0.000000494
268,256,0.000000484
269,256,0.000000486
270,256,0.000000485
271,256,0.000000485
272,256,0.000000703
273,256,0.000000485
274,256,0.000000486
275,256,0.000000486
276,256,0.000000487
277,256,0.000000486
278,256,0.000000485
279,256,0.000000486
280,256,0.000000486
281,256,0.000000488
282,256,0.000000493
283,256,0.000000495
284,256,0.000000485
285,256,0.000000485
286,256,0.000000485
287,256,0.000000486
288,256,0.000000580
289,256,0.000000486
290,256,0.000000486
291,256,0.000000485
292,256,0.000000485
293,256,0.000000487
294,256,0.000000486
295,256,0.000000485
296,256,0.000000484
297,256,0.000000489
298,256,0.000000493
299,256,0.000000493
300,256,0.000000485
301,256,0.000000484
302,256,0.000000485
303,256,0.000000484
304,256,0.000000646
305,256,0.000000484
306,256,0.000000485
307,256,0.000000484
308,256,0.000000484
309,256,0.000000484
310,256,0.000000485
311,256,0.000000482
312,256,0.000000485
313,256,0.000000487
314,256,0.000000493
315,256,0.000000492
316,256,0.000000484
317,256,0.000000484
318,256,0.000000487
319,256,0.000000484
320,256,0.000000568
321,256,0.000000485
322,256,0.000000485
323,256,0.000000484
324,256,0.000000485
325,256,0.000000485
326,256,0.000000486
327,256,0.000000485
328,256,0.000000486
329,256,0.000000489
330,256,0.000000493
331,256,0.000000493
332,256,0.000000487
333,256,0.000000486
334,256,0.000000485
335,256,0.000000486
336,256,0.000000720
337,256,0.000000486
338,256,0.000000486
339,256,0.000000485
340,256,0.000000487
341,256,0.000000487
342,256,0.000000487
343,256,0.000000485
344,256,0.000000486
345,256,0.000000490
346,256,0.000000492
347,256,0.000000494
348,256,0.000000484
349,256,0.000000486
350,256,0.000000485
351,256,0.000000486
352,256,0.000000609
353,256,0.000000487
354,256,0.000000486
355,256,0.000000485
356,256,0.000000485
357,256,0.000000486
358,256,0.000000486
359,256,0.000000485
360,256,0.000000485
361,256,0.000000488
362,256,0.000000493
363,256,0.000000492
364,256,0.000000487
365,256,0.000000484
366,256,0.000000485
367,256,0.000000485
368,256,0.000000714
369,256,0.000000485
370,256,0.000000484
371,256,0.000000485
372,256,0.000000483
373,256,0.000000485
374,256,0.000000483
375,256,0.000000485
376,256,0.000000484
377,256,0.000000489
378,256,0.000000493
379,256,0.000000492
380,256,0.000000485
381,256,0.000000485
382,256,0.000000484
383,256,0.000000486
384,256,0.000000803
385,256,0.000000486
386,256,0.000000485
387,256,0.000000486
388,256,0.000000486
389,256,0.000000485
390,256,0.000000485
391,256,0.000000485
392,256,0.000000487
393,256,0.000000490
394,256,0.000000494
395,256,0.000000496
396,256,0.000000485
