Sr,Size,Latency
136,1,0.000000918
137,1,0.000000927
138,1,0.000000916
139,1,0.000000928
140,1,0.000000917
141,1,0.000000926
142,1,0.000000916
143,1,0.000000928
144,1,0.000000917
145,1,0.000000927
146,1,0.000000915
147,1,0.000000925
148,1,0.000000920
149,1,0.000000928
150,1,0.000000921
151,1,0.000000928
152,1,0.000000919
153,1,0.000000928
154,1,0.000000919
155,1,0.000000929
156,1,0.000000921
157,1,0.000000930
158,1,0.000000921
159,1,0.000000930
160,1,0.000000926
161,1,0.000001707
162,1,0.000000951
163,1,0.000000936
164,1,0.000000927
165,1,0.000000935
166,1,0.000000926
167,1,0.000000932
168,1,0.000000927
169,1,0.000000931
170,1,0.000000925
171,1,0.000000931
172,1,0.000000925
173,1,0.000000931
174,1,0.000000924
175,1,0.000000928
176,1,0.000000925
177,1,0.000000932
178,1,0.000000926
179,1,0.000000929
180,1,0.000000925
181,1,0.000000932
182,1,0.000000927
183,1,0.000000930
184,1,0.000000928
185,1,0.000000934
186,1,0.000000927
187,1,0.000000933
188,1,0.000000927
189,1,0.000000936
190,1,0.000000928
191,1,0.000000932
192,1,0.000000929
193,1,0.000000934
194,1,0.000000927
195,1,0.000000932
196,1,0.000000929
197,1,0.000000935
198,1,0.000000928
199,1,0.000001651
200,1,0.000000953
201,1,0.000000936
202,1,0.000000926
203,1,0.000000932
204,1,0.000000924
205,1,0.000000931
206,1,0.000000926
207,1,0.000000930
208,1,0.000000922
209,1,0.000000931
210,1,0.000000923
211,1,0.000000931
212,1,0.000000924
213,1,0.000000932
214,1,0.000000928
215,1,0.000000932
216,1,0.000000924
217,1,0.000000934
218,1,0.000000925
219,1,0.000000932
220,1,0.000000927
221,1,0.000000936
222,1,0.000000926
223,1,0.000000934
224,1,0.000000928
225,1,0.000000934
226,1,0.000000927
227,1,0.000000934
228,1,0.000000926
229,1,0.000000933
230,1,0.000000928
231,1,0.000000931
232,1,0.000000925
233,1,0.000000934
234,1,0.000000925
235,1,0.000000931
236,1,0.000001629
237,1,0.000000953
238,1,0.000000934
239,1,0.000000923
240,1,0.000000931
241,1,0.000000923
242,1,0.000000933
243,1,0.000000924
244,1,0.000000932
245,1,0.000000925
246,1,0.000000932
247,1,0.000000925
248,1,0.000000934
249,1,0.000000926
250,1,0.000000933
251,1,0.000000927
252,1,0.000000933
253,1,0.000000930
254,1,0.000000938
255,1,0.000000929
256,1,0.000000935
257,1,0.000000928
258,1,0.000000935
259,1,0.000000926
260,1,0.000000934
261,1,0.000000929
262,1,0.000000934
263,1,0.000000926
264,1,0.000000933
265,1,0.000000926
266,1,0.000000934
267,1,0.000000925
268,1,0.000000932
269,1,0.000000925
270,1,0.000000932
271,1,0.000000928
272,1,0.000000956
273,1,0.000001623
274,1,0.000000952
275,1,0.000000936
276,1,0.000000927
277,1,0.000000932
278,1,0.000000925
279,1,0.000000936
280,1,0.000000926
281,1,0.000000932
282,1,0.000000926
283,1,0.000000935
284,1,0.000000927
285,1,0.000000934
286,1,0.000000927
287,1,0.000000936
288,1,0.000000929
289,1,0.000000932
290,1,0.000000929
291,1,0.000000935
292,1,0.000000927
293,1,0.000000934
294,1,0.000000926
295,1,0.000000934
296,1,0.000000927
297,1,0.000000932
298,1,0.000000925
299,1,0.000000933
300,1,0.000000924
301,1,0.000000930
302,1,0.000000924
303,1,0.000000933
304,1,0.000000925
305,1,0.000000929
306,1,0.000000920
307,1,0.000000931
308,1,0.000000926
309,1,0.000000934
310,1,0.000001621
311,1,0.000000951
312,1,0.000000934
313,1,0.000000928
314,1,0.000000936
315,1,0.000000930
316,1,0.000000932
317,1,0.000000926
318,1,0.000000935
319,1,0.000000928
320,1,0.000000934
321,1,0.000000928
322,1,0.000000935
323,1,0.000000928
324,1,0.000000934
325,1,0.000000927
326,1,0.000000936
327,1,0.000000927
328,1,0.000000934
329,1,0.000000925
330,1,0.000000934
331,1,0.000000926
332,1,0.000000932
333,1,0.000000923
334,1,0.000000933
335,1,0.000000925
336,1,0.000000931
337,1,0.000000925
338,1,0.000000932
339,1,0.000000924
340,1,0.000000933
341,1,0.000000925
342,1,0.000000932
343,1,0.000000926
344,1,0.000000931
345,1,0.000000925
346,1,0.000000934
347,1,0.000000943
348,1,0.000001625
349,1,0.000000952
350,1,0.000000935
351,1,0.000000928
352,1,0.000000934
353,1,0.000000929
354,1,0.000000936
355,1,0.000000928
356,1,0.000000936
357,1,0.000000926
358,1,0.000000934
359,1,0.000000926
360,1,0.000000934
361,1,0.000000925
362,1,0.000000932
363,1,0.000000926
364,1,0.000000932
365,1,0.000000926
366,1,0.000000931
367,1,0.000000925
368,1,0.000000932
369,1,0.000000924
370,1,0.000000931
371,1,0.000000927
372,1,0.000000931
373,1,0.000000923
374,1,0.000000932
375,1,0.000000925
376,1,0.000000932
377,1,0.000000925
378,1,0.000000933
379,1,0.000000925
380,1,0.000000933
381,1,0.000000925
382,1,0.000000932
383,1,0.000000927
384,1,0.000000935
385,1,0.000001635
386,1,0.000000952
387,1,0.000000936
388,1,0.000000929
389,1,0.000000937
390,1,0.000000926
391,1,0.000000932
392,1,0.000000928
393,1,0.000000933
394,1,0.000000924
395,1,0.000000933
396,1,0.000000926
397,1,0.000000936
398,1,0.000000926
399,1,0.000000932
400,1,0.000000926
401,1,0.000000932
402,1,0.000000924
403,1,0.000000933
404,1,0.000000926
405,1,0.000000933
406,1,0.000000923
407,1,0.000000932
408,1,0.000000924
409,1,0.000000934
410,1,0.000000926
411,1,0.000000934
412,1,0.000000926
413,1,0.000000934
414,1,0.000000926
415,1,0.000000935
416,1,0.000000931
417,1,0.000000936
418,1,0.000000927
419,1,0.000000936
420,1,0.000000926
421,1,0.000000936
422,1,0.000001629
423,1,0.000000951
424,1,0.000000936
425,1,0.000000926
426,1,0.000000933
427,1,0.000000926
428,1,0.000000932
429,1,0.000000926
430,1,0.000000932
431,1,0.000000925
432,1,0.000000931
433,1,0.000000924
434,1,0.000000932
435,1,0.000000925
436,1,0.000000930
437,1,0.000000924
438,1,0.000000931
439,1,0.000000924
440,1,0.000000932
441,1,0.000000925
442,1,0.000000933
443,1,0.000000926
444,1,0.000000933
445,1,0.000000925
446,1,0.000000935
447,1,0.000000926
448,1,0.000000934
449,1,0.000000930
450,1,0.000000934
451,1,0.000000926
452,1,0.000000934
453,1,0.000000927
454,1,0.000000934
455,1,0.000000927
456,1,0.000000935
457,1,0.000000926
458,1,0.000000939
459,1,0.000001627
460,1,0.000000952
461,1,0.000000936
462,1,0.000000927
463,1,0.000000935
464,1,0.000000924
465,1,0.000000931
466,1,0.000000924
467,1,0.000000933
468,1,0.000000924
469,1,0.000000930
470,1,0.000000922
471,1,0.000000934
472,1,0.000000924
473,1,0.000000932
474,1,0.000000926
475,1,0.000000933
476,1,0.000000927
477,1,0.000000931
478,1,0.000000926
479,1,0.000000936
480,1,0.000000928
481,1,0.000000934
482,1,0.000000927
483,1,0.000000935
484,1,0.000000930
485,1,0.000000934
486,1,0.000000929
487,1,0.000000936
488,1,0.000000929
489,1,0.000000935
490,1,0.000000928
491,1,0.000000937
492,1,0.000000927
493,1,0.000000934
494,1,0.000000927
495,1,0.000000934
496,1,0.000000936
497,1,0.000001614
498,1,0.000001287
499,1,0.000001460
500,1,0.000015718
501,1,0.000001378
502,1,0.000001620
503,1,0.000001414
504,1,0.000001417
505,1,0.000001443
506,1,0.000001414
507,1,0.000001488
508,1,0.000001061
509,1,0.000000936
510,1,0.000000940
511,1,0.000000931
512,1,0.000000933
513,1,0.000000932
514,1,0.000000934
515,1,0.000000931
516,1,0.000013348
517,1,0.000001241
518,1,0.000000916
519,1,0.000000914
520,1,0.000000908
521,1,0.000000914
522,1,0.000000906
523,1,0.000000913
524,1,0.000000906
525,1,0.000000911
526,1,0.000000907
527,1,0.000000912
528,1,0.000000915
529,1,0.000001924
530,1,0.000000934
531,1,0.000000920
532,1,0.000000908
533,1,0.000000917
534,1,0.000000905
535,1,0.000000918
536,1,0.000000909
537,1,0.000000918
538,1,0.000000905
539,1,0.000000919
540,1,0.000000909
541,1,0.000000917
542,1,0.000000908
543,1,0.000000919
544,1,0.000000908
545,1,0.000000919
546,1,0.000000909
547,1,0.000000920
548,1,0.000000911
549,1,0.000000922
550,1,0.000000909
551,1,0.000000921
552,1,0.000000910
553,1,0.000000919
554,1,0.000000908
555,1,0.000000920
556,1,0.000000910
557,1,0.000000919
558,1,0.000000906
559,1,0.000000921
560,1,0.000000912
561,1,0.000000919
562,1,0.000000906
563,1,0.000000919
564,1,0.000000908
565,1,0.000000917
566,1,0.000000922
567,1,0.000012942
568,1,0.000009658
569,1,0.000001040
570,1,0.000000921
571,1,0.000000925
572,1,0.000000921
573,1,0.000000918
574,1,0.000000919
575,1,0.000000921
576,1,0.000000919
577,1,0.000000920
578,1,0.000000921
579,1,0.000000918
580,1,0.000000925
581,1,0.000000921
582,1,0.000000921
583,1,0.000000922
584,1,0.000000919
585,1,0.000000921
586,1,0.000000922
587,1,0.000000921
588,1,0.000000926
589,1,0.000000921
590,1,0.000000923
591,1,0.000000924
592,1,0.000000924
593,1,0.000000925
594,1,0.000000921
595,1,0.000000924
596,1,0.000000924
597,1,0.000000927
598,1,0.000000923
599,1,0.000000923
600,1,0.000000922
601,1,0.000000921
602,1,0.000000923
603,1,0.000000924
604,1,0.000000925
605,1,0.000000920
606,1,0.000000920
607,1,0.000000921
608,1,0.000000922
609,1,0.000000919
610,1,0.000000921
611,1,0.000002231
612,1,0.000000941
613,1,0.000000932
614,1,0.000000925
615,1,0.000000935
616,1,0.000000925
617,1,0.000000937
618,1,0.000000925
619,1,0.000000937
620,1,0.000000924
621,1,0.000000932
622,1,0.000000922
623,1,0.000000933
624,1,0.000000923
625,1,0.000000934
626,1,0.000000922
627,1,0.000000935
628,1,0.000000924
629,1,0.000000933
630,1,0.000000926
631,1,0.000000934
632,1,0.000000921
633,1,0.000000934
634,1,0.000000922
635,1,0.000000933
636,1,0.000000923
637,1,0.000000931
638,1,0.000000921
639,1,0.000000934
640,1,0.000000921
641,1,0.000000932
642,1,0.000000920
643,1,0.000000931
644,1,0.000000921
645,1,0.000000931
646,1,0.000000919
647,1,0.000000932
648,1,0.000001823
649,1,0.000000952
650,1,0.000000922
651,1,0.000000935
652,1,0.000000922
653,1,0.000000935
654,1,0.000000922
655,1,0.000000932
656,1,0.000000924
657,1,0.000000935
658,1,0.000000923
659,1,0.000000934
660,1,0.000000926
661,1,0.000000936
662,1,0.000000926
663,1,0.000000934
664,1,0.000000924
665,1,0.000000936
666,1,0.000000923
667,1,0.000000933
668,1,0.000000922
669,1,0.000000934
670,1,0.000000923
671,1,0.000000931
672,1,0.000000922
673,1,0.000000934
674,1,0.000000921
675,1,0.000000934
676,1,0.000000921
677,1,0.000000930
678,1,0.000000922
679,1,0.000000932
680,1,0.000000922
681,1,0.000000930
682,1,0.000000920
683,1,0.000000933
684,1,0.000000926
685,1,0.000000950
686,1,0.000001642
687,1,0.000000941
688,1,0.000000934
689,1,0.000000924
690,1,0.000000936
691,1,0.000000925
692,1,0.000000978
693,1,0.000000929
694,1,0.000000937
695,1,0.000000927
696,1,0.000000937
697,1,0.000000933
698,1,0.000000936
699,1,0.000000926
700,1,0.000000937
701,1,0.000000926
702,1,0.000000937
703,1,0.000000926
704,1,0.000000937
705,1,0.000000926
706,1,0.000000949
707,1,0.000001658
708,1,0.000000941
709,1,0.000001026
710,1,0.000000924
711,1,0.000000929
712,1,0.000000919
713,1,0.000000930
714,1,0.000000918
715,1,0.000000929
716,1,0.000000919
717,1,0.000000930
718,1,0.000000922
719,1,0.000000929
720,1,0.000000920
721,1,0.000000929
722,1,0.000000920
723,1,0.000000932
724,1,0.000000923
725,1,0.000000931
726,1,0.000000922
727,1,0.000000930
728,1,0.000000922
729,1,0.000000931
730,1,0.000000920
731,1,0.000001677
732,1,0.000001068
733,1,0.000001303
734,1,0.000001380
735,1,0.000001368
736,1,0.000001447
737,1,0.000001341
738,1,0.000001514
739,1,0.000001368
740,1,0.000001635
741,1,0.000001430
742,1,0.000001250
743,1,0.000001403
744,1,0.000001768
745,1,0.000001191
746,1,0.000001144
747,1,0.000015637
748,1,0.000001274
749,1,0.000001199
750,1,0.000001211
751,1,0.000001268
752,1,0.000001326
753,1,0.000001224
754,1,0.000001337
755,1,0.000001250
756,1,0.000001539
757,1,0.000001277
758,1,0.000001433
759,1,0.000001430
760,1,0.000001432
761,1,0.000001400
762,1,0.000001522
763,1,0.000002804
764,1,0.000000984
765,1,0.000000974
766,1,0.000000950
767,1,0.000000960
768,1,0.000000948
769,1,0.000000957
770,1,0.000000947
771,1,0.000000957
772,1,0.000000944
773,1,0.000000955
774,1,0.000000946
775,1,0.000000954
776,1,0.000013474
777,1,0.000001106
778,1,0.000000919
779,1,0.000000918
780,1,0.000000908
781,1,0.000000917
782,1,0.000000915
783,1,0.000000915
784,1,0.000000910
785,1,0.000000915
786,1,0.000000908
787,1,0.000000914
788,1,0.000000908
789,1,0.000000914
790,1,0.000000909
791,1,0.000000911
792,1,0.000000903
793,1,0.000000913
794,1,0.000000908
795,1,0.000000912
796,1,0.000000904
797,1,0.000000911
798,1,0.000000906
799,1,0.000000911
800,1,0.000000905
801,1,0.000000914
802,1,0.000000909
803,1,0.000015767
804,1,0.000001065
805,1,0.000000936
806,1,0.000000944
807,1,0.000000938
808,1,0.000000937
809,1,0.000000940
810,1,0.000001766
811,1,0.000000996
812,1,0.000000940
813,1,0.000000946
814,1,0.000000932
815,1,0.000000942
816,1,0.000000930
817,1,0.000000944
818,1,0.000000933
819,1,0.000000945
820,1,0.000000932
821,1,0.000000945
822,1,0.000000935
823,1,0.000000944
824,1,0.000000933
825,1,0.000000946
826,1,0.000000935
827,1,0.000000945
828,1,0.000013836
829,1,0.000001028
830,1,0.000000913
831,1,0.000000914
832,1,0.000000915
833,1,0.000000915
834,1,0.000000912
835,1,0.000000912
836,1,0.000000912
837,1,0.000000913
838,1,0.000015669
839,1,0.000000958
840,1,0.000000931
841,1,0.000000937
842,1,0.000000931
843,1,0.000000934
844,1,0.000000932
845,1,0.000000934
846,1,0.000000929
847,1,0.000000935
848,1,0.000000931
849,1,0.000000979
850,1,0.000001737
851,1,0.000000954
852,1,0.000000938
853,1,0.000000929
854,1,0.000013703
855,1,0.000001034
856,1,0.000000911
857,1,0.000000924
858,1,0.000000917
859,1,0.000000914
860,1,0.000000909
861,1,0.000000922
862,1,0.000000915
863,1,0.000000913
864,1,0.000000909
865,1,0.000000920
866,1,0.000000914
867,1,0.000000911
868,1,0.000000909
869,1,0.000000919
870,1,0.000000913
871,1,0.000000910
872,1,0.000000908
873,1,0.000000920
874,1,0.000000914
875,1,0.000000912
876,1,0.000000912
877,1,0.000000921
878,1,0.000015777
879,1,0.000000958
880,1,0.000000930
881,1,0.000000937
882,1,0.000000931
883,1,0.000000935
884,1,0.000000929
885,1,0.000000934
886,1,0.000000930
887,1,0.000001976
888,1,0.000000978
889,1,0.000000936
890,1,0.000000930
891,1,0.000000933
892,1,0.000000931
893,1,0.000000933
894,1,0.000000931
895,1,0.000000937
896,1,0.000000929
897,1,0.000000936
898,1,0.000000931
899,1,0.000000937
900,1,0.000013506
901,1,0.000001096
902,1,0.000000916
903,1,0.000000913
904,1,0.000000905
905,1,0.000000912
906,1,0.000000908
907,1,0.000000911
908,1,0.000000904
909,1,0.000000910
910,1,0.000015550
911,1,0.000000977
912,1,0.000000931
913,1,0.000000935
914,1,0.000000931
915,1,0.000000937
916,1,0.000000933
917,1,0.000000938
918,1,0.000000931
919,1,0.000000934
920,1,0.000000932
921,1,0.000000935
922,1,0.000000930
923,1,0.000000934
924,1,0.000000930
925,1,0.000001768
926,1,0.000000962
927,1,0.000000944
928,1,0.000000936
929,1,0.000000945
930,1,0.000000935
931,1,0.000000945
932,1,0.000000932
933,1,0.000000943
934,1,0.000000932
935,1,0.000000947
936,1,0.000000934
937,1,0.000000943
938,1,0.000000934
939,1,0.000000947
940,1,0.000000934
941,1,0.000000946
942,1,0.000000936
943,1,0.000000946
944,1,0.000000936
945,1,0.000000945
946,1,0.000000936
947,1,0.000000947
948,1,0.000000935
949,1,0.000000946
950,1,0.000000934
951,1,0.000000946
952,1,0.000000932
953,1,0.000000943
954,1,0.000000932
955,1,0.000000941
956,1,0.000000933
957,1,0.000000942
958,1,0.000000931
959,1,0.000000942
960,1,0.000000933
961,1,0.000000943
962,1,0.000000933
963,1,0.000014585
964,1,0.000001001
965,1,0.000000934
966,1,0.000000915
967,1,0.000000907
968,1,0.000000914
969,1,0.000000908
970,1,0.000000912
971,1,0.000000910
972,1,0.000015487
973,1,0.000001018
974,1,0.000000936
975,1,0.000000930
976,1,0.000000937
977,1,0.000000937
978,1,0.000000939
979,1,0.000000939
980,1,0.000000938
981,1,0.000000938
982,1,0.000000936
983,1,0.000000937
984,1,0.000000935
985,1,0.000000940
986,1,0.000000937
987,1,0.000000934
988,1,0.000000937
989,1,0.000000935
990,1,0.000000936
991,1,0.000000935
992,1,0.000000934
993,1,0.000000934
994,1,0.000000934
995,1,0.000000933
996,1,0.000000936
997,1,0.000000933
998,1,0.000000934
999,1,0.000000935
0,256,0.000002187
1,256,0.000001030
2,256,0.000000970
3,256,0.000000979
4,256,0.000000955
5,256,0.000000988
6,256,0.000001332
7,256,0.000000990
8,256,0.000000963
9,256,0.000000965
10,256,0.000000959
11,256,0.000000957
12,256,0.000000955
13,256,0.000000959
14,256,0.000000957
15,256,0.000000954
16,256,0.000002916
17,256,0.000001062
18,256,0.000000966
19,256,0.000000955
20,256,0.000000965
21,256,0.000000943
22,256,0.000000959
23,256,0.000000947
24,256,0.000000956
25,256,0.000000945
26,256,0.000000960
27,256,0.000000946
28,256,0.000000957
29,256,0.000000944
30,256,0.000000961
31,256,0.000000945
32,256,0.000002222
33,256,0.000000999
34,256,0.000000969
35,256,0.000000950
36,256,0.000000950
37,256,0.000000950
38,256,0.000000950
39,256,0.000000954
40,256,0.000000947
41,256,0.000000954
42,256,0.000000950
43,256,0.000000950
44,256,0.000000947
45,256,0.000000950
46,256,0.000000947
47,256,0.000000950
48,256,0.000002085
49,256,0.000000993
50,256,0.000000950
51,256,0.000000947
52,256,0.000000945
53,256,0.000000950
54,256,0.000000945
55,256,0.000000948
56,256,0.000000948
57,256,0.000000944
58,256,0.000000946
59,256,0.000000950
60,256,0.000000949
61,256,0.000000948
62,256,0.000000948
63,256,0.000000950
64,256,0.000002080
65,256,0.000001042
66,256,0.000000952
67,256,0.000000948
68,256,0.000000949
69,256,0.000000952
70,256,0.000000950
71,256,0.000000947
72,256,0.000000948
73,256,0.000000950
74,256,0.000000950
75,256,0.000000950
76,256,0.000000949
77,256,0.000000944
78,256,0.000000951
79,256,0.000000949
80,256,0.000002152
81,256,0.000000992
82,256,0.000000946
83,256,0.000000944
84,256,0.000001867
85,256,0.000000965
86,256,0.000000950
87,256,0.000000947
88,256,0.000000949
89,256,0.000000945
90,256,0.000000951
91,256,0.000000950
92,256,0.000000948
93,256,0.000000948
94,256,0.000000950
95,256,0.000000948
96,256,0.000002487
97,256,0.000001013
98,256,0.000000957
99,256,0.000000958
100,256,0.000000957
101,256,0.000000958
102,256,0.000000959
103,256,0.000000960
104,256,0.000000955
105,256,0.000000958
106,256,0.000000956
107,256,0.000000955
108,256,0.000000957
109,256,0.000000954
110,256,0.000000955
111,256,0.000000954
112,256,0.000002169
113,256,0.000001005
114,256,0.000000957
115,256,0.000000954
116,256,0.000000963
117,256,0.000001800
118,256,0.000000975
119,256,0.000000952
120,256,0.000000948
121,256,0.000000949
122,256,0.000000947
123,256,0.000000945
124,256,0.000000949
125,256,0.000000948
126,256,0.000000948
127,256,0.000000948
128,256,0.000002192
129,256,0.000001010
130,256,0.000000962
131,256,0.000000958
132,256,0.000000958
133,256,0.000000958
134,256,0.000000960
135,256,0.000000955
136,256,0.000000955
137,256,0.000000959
138,256,0.000000956
139,256,0.000000955
140,256,0.000000955
141,256,0.000000953
142,256,0.000000957
143,256,0.000000954
144,256,0.000002153
145,256,0.000001059
146,256,0.000001676
147,256,0.000001459
148,256,0.000001433
149,256,0.000001597
150,256,0.000002711
151,256,0.000001501
152,256,0.000001594
153,256,0.000001628
154,256,0.000000959
155,256,0.000000950
156,256,0.000000962
157,256,0.000000952
158,256,0.000000947
159,256,0.000000955
160,256,0.000002757
161,256,0.000001007
162,256,0.000000972
163,256,0.000000975
164,256,0.000000959
165,256,0.000000956
166,256,0.000000957
167,256,0.000000954
168,256,0.000000967
169,256,0.000000958
170,256,0.000000957
171,256,0.000000959
172,256,0.000000956
173,256,0.000000963
174,256,0.000000959
175,256,0.000000973
176,256,0.000002259
177,256,0.000001024
178,256,0.000000980
179,256,0.000000963
180,256,0.000001944
181,256,0.000000991
182,256,0.000000963
183,256,0.000000955
184,256,0.000000958
185,256,0.000000956
186,256,0.000000958
187,256,0.000000953
188,256,0.000000955
189,256,0.000000958
190,256,0.000000952
191,256,0.000000958
192,256,0.000002231
193,256,0.000001009
194,256,0.000000952
195,256,0.000000950
196,256,0.000000952
197,256,0.000000953
198,256,0.000000949
199,256,0.000000951
200,256,0.000000953
201,256,0.000000953
202,256,0.000000954
203,256,0.000000955
204,256,0.000000955
205,256,0.000000954
206,256,0.000000959
207,256,0.000000954
208,256,0.000002139
209,256,0.000001018
210,256,0.000000954
211,256,0.000000953
212,256,0.000000955
213,256,0.000000957
214,256,0.000000973
215,256,0.000001769
216,256,0.000000992
217,256,0.000000950
218,256,0.000000949
219,256,0.000000943
220,256,0.000000944
221,256,0.000000946
222,256,0.000000942
223,256,0.000000942
224,256,0.000002213
225,256,0.000001013
226,256,0.000000953
227,256,0.000000951
228,256,0.000000953
229,256,0.000000953
230,256,0.000000954
231,256,0.000000951
232,256,0.000000955
233,256,0.000000951
234,256,0.000000956
235,256,0.000000955
236,256,0.000000958
237,256,0.000000955
238,256,0.000000956
239,256,0.000000958
240,256,0.000002080
241,256,0.000001012
242,256,0.000000952
243,256,0.000000961
244,256,0.000000954
245,256,0.000000955
246,256,0.000000955
247,256,0.000000953
248,256,0.000000958
249,256,0.000001785
250,256,0.000000991
251,256,0.000000947
252,256,0.000000944
253,256,0.000000943
254,256,0.000000941
255,256,0.000000941
256,256,0.000002151
257,256,0.000001010
258,256,0.000000953
259,256,0.000000962
260,256,0.000000953
261,256,0.000000954
262,256,0.000000953
263,256,0.000000957
264,256,0.000000954
265,256,0.000000953
266,256,0.000000958
267,256,0.000000955
268,256,0.000000958
269,256,0.000000958
270,256,0.000000959
271,256,0.000000956
272,256,0.000002150
273,256,0.000001014
274,256,0.000000954
275,256,0.000000955
276,256,0.000000955
277,256,0.000000952
278,256,0.000000954
279,256,0.000000953
280,256,0.000000952
281,256,0.000000953
282,256,0.000000957
283,256,0.000000967
284,256,0.000001758
285,256,0.000000982
286,256,0.000000947
287,256,0.000000946
288,256,0.000002258
289,256,0.000001009
290,256,0.000000956
291,256,0.000000954
292,256,0.000000958
293,256,0.000000955
294,256,0.000000957
295,256,0.000000957
296,256,0.000000958
297,256,0.000000956
298,256,0.000000964
299,256,0.000000955
300,256,0.000000959
301,256,0.000000955
302,256,0.000000956
303,256,0.000000957
304,256,0.000002140
305,256,0.000001020
306,256,0.000000952
307,256,0.000010591
308,256,0.000001112
309,256,0.000000980
310,256,0.000000979
311,256,0.000000977
312,256,0.000000977
313,256,0.000000979
314,256,0.000000979
315,256,0.000000982
316,256,0.000000977
317,256,0.000000982
318,256,0.000002087
319,256,0.000000988
320,256,0.000002607
321,256,0.000001025
322,256,0.000000959
323,256,0.000000962
324,256,0.000000957
325,256,0.000000958
326,256,0.000000960
327,256,0.000000959
328,256,0.000000958
329,256,0.000000958
330,256,0.000000961
331,256,0.000000958
332,256,0.000000960
333,256,0.000000959
334,256,0.000000957
335,256,0.000000959
336,256,0.000002188
337,256,0.000001020
338,256,0.000000964
339,256,0.000000967
340,256,0.000000969
341,256,0.000000967
342,256,0.000000967
343,256,0.000000966
344,256,0.000000971
345,256,0.000000968
346,256,0.000000968
347,256,0.000000967
348,256,0.000000969
349,256,0.000000967
350,256,0.000000968
351,256,0.000000972
352,256,0.000005968
353,256,0.000001050
354,256,0.000000972
355,256,0.000000966
356,256,0.000000965
357,256,0.000000963
358,256,0.000000963
359,256,0.000000967
360,256,0.000000965
361,256,0.000000965
362,256,0.000000965
363,256,0.000000966
364,256,0.000000968
365,256,0.000000965
366,256,0.000000965
367,256,0.000000968
368,256,0.000002245
369,256,0.000001024
370,256,0.000000970
371,256,0.000000968
372,256,0.000000965
373,256,0.000000967
374,256,0.000000971
375,256,0.000000970
376,256,0.000000964
377,256,0.000000965
378,256,0.000000965
379,256,0.000000967
380,256,0.000000965
381,256,0.000000963
382,256,0.000000971
383,256,0.000001797
384,256,0.000002328
385,256,0.000001037
386,256,0.000000960
387,256,0.000000964
388,256,0.000000970
389,256,0.000000966
390,256,0.000000963
391,256,0.000000962
392,256,0.000000966
393,256,0.000000966
394,256,0.000000968
395,256,0.000000970
396,256,0.000000967
